2019-07-15 12:27:24.510601 +0200 CEST m=+39.381134932,5239,15882.236842
2019-07-15 12:27:24.763356 +0200 CEST m=+39.633887791,5547,15814.686275
2019-07-15 12:27:25.021562 +0200 CEST m=+39.892114766,5519,15747.831169
2019-07-15 12:27:25.282675 +0200 CEST m=+40.153203983,5598,15682.348387
2019-07-15 12:27:25.54232 +0200 CEST m=+40.412847297,5210,15615.217949
2019-07-15 12:27:25.795142 +0200 CEST m=+40.665667557,4746,15545.987261
2019-07-15 12:27:26.051657 +0200 CEST m=+40.922181664,4418,15475.556962
2019-07-15 12:27:26.306653 +0200 CEST m=+41.177176023,11291,15449.238994
2019-07-15 12:27:26.563909 +0200 CEST m=+41.434430697,5623,15387.825000
2019-07-15 12:27:26.815005 +0200 CEST m=+41.685525136,4563,15320.590062
2019-07-15 12:27:27.076238 +0200 CEST m=+41.946755920,15400,15321.080247
2019-07-15 12:27:27.331023 +0200 CEST m=+42.201539371,8808,15281.122699
2019-07-15 12:27:27.58274 +0200 CEST m=+42.453254791,10468,15251.774390
2019-07-15 12:27:27.841156 +0200 CEST m=+42.711669997,9549,15217.212121
2019-07-15 12:27:28.097578 +0200 CEST m=+42.968089934,9731,15184.162651
2019-07-15 12:27:28.353297 +0200 CEST m=+43.223808045,6690,15133.299401
2019-07-15 12:27:28.609087 +0200 CEST m=+43.479596062,6198,15080.113095
2019-07-15 12:27:28.859701 +0200 CEST m=+43.730209055,7371,15034.497041
2019-07-15 12:27:29.116088 +0200 CEST m=+43.986593949,6007,14981.394118
2019-07-15 12:27:29.375113 +0200 CEST m=+44.245617471,6511,14931.859649
2019-07-15 12:27:29.630116 +0200 CEST m=+44.500619314,8914,14896.872093
2019-07-15 12:27:29.88559 +0200 CEST m=+44.756091597,6698,14849.479769
2019-07-15 12:27:30.135605 +0200 CEST m=+45.006104752,16595,14859.511494
2019-07-15 12:27:30.391359 +0200 CEST m=+45.261857679,7640,14818.257143
2019-07-15 12:27:30.651601 +0200 CEST m=+45.522097965,24882,14875.437500
2019-07-15 12:27:30.907554 +0200 CEST m=+45.778049066,23739,14925.514124
2019-07-15 12:27:31.161835 +0200 CEST m=+46.032329018,10108,14898.449438
2019-07-15 12:27:31.414431 +0200 CEST m=+46.284922734,4896,14842.569832
