2019-07-17 10:36:22.254628 +0200 CEST m=+28.329199131,607,5032.467890
2019-07-17 10:36:22.507884 +0200 CEST m=+28.582453539,233,4988.836364
2019-07-17 10:36:22.764165 +0200 CEST m=+28.838733385,102,4944.810811
2019-07-17 10:36:23.020882 +0200 CEST m=+29.095449471,1377,4912.955357
2019-07-17 10:36:23.275553 +0200 CEST m=+29.350119073,485,4873.769912
2019-07-17 10:36:23.531673 +0200 CEST m=+29.606237170,492,4835.333333
2019-07-17 10:36:23.785986 +0200 CEST m=+29.860549531,1160,4803.373913
2019-07-17 10:36:24.038776 +0200 CEST m=+30.113337609,3888,4795.482759
2019-07-17 10:36:24.298052 +0200 CEST m=+30.372612224,341,4757.410256
2019-07-17 10:36:24.553328 +0200 CEST m=+30.627887114,1223,4727.457627
2019-07-17 10:36:24.808114 +0200 CEST m=+30.882672512,7055,4747.016807
2019-07-17 10:36:25.064527 +0200 CEST m=+31.139083694,778,4713.941667
2019-07-17 10:36:25.315412 +0200 CEST m=+31.389967414,606,4679.991736
2019-07-17 10:36:25.573355 +0200 CEST m=+31.647909476,4768,4680.713115
2019-07-17 10:36:25.829332 +0200 CEST m=+31.903884777,16570,4777.373984
2019-07-17 10:36:26.08596 +0200 CEST m=+32.160511652,12198,4837.217742
2019-07-17 10:36:26.340372 +0200 CEST m=+32.414922038,5767,4844.656000
2019-07-17 10:36:26.596798 +0200 CEST m=+32.671346754,2728,4827.857143
2019-07-17 10:36:26.851098 +0200 CEST m=+32.925645330,4922,4828.598425
2019-07-17 10:36:27.106069 +0200 CEST m=+33.180615371,7499,4849.460938
2019-07-17 10:36:27.363321 +0200 CEST m=+33.437866116,1398,4822.705426
2019-07-17 10:36:27.617885 +0200 CEST m=+33.692429267,935,4792.800000
2019-07-17 10:36:27.873675 +0200 CEST m=+33.948217975,4633,4791.580153
2019-07-17 10:36:28.129999 +0200 CEST m=+34.204539863,7571,4812.636364
2019-07-17 10:36:28.380113 +0200 CEST m=+34.454652699,2074,4792.045113
2019-07-17 10:36:28.636615 +0200 CEST m=+34.711153558,2243,4773.022388
2019-07-17 10:36:28.894543 +0200 CEST m=+34.969080004,2668,4757.429630
2019-07-17 10:36:29.149437 +0200 CEST m=+35.223972848,5505,4762.926471
2019-07-17 10:36:29.406964 +0200 CEST m=+35.481498965,2009,4742.824818
2019-07-17 10:36:29.661603 +0200 CEST m=+35.736136745,4375,4740.159420
2019-07-17 10:36:29.916439 +0200 CEST m=+35.990971629,7858,4762.589928
2019-07-17 10:36:30.168948 +0200 CEST m=+36.243479188,1465,4739.035714
2019-07-17 10:36:30.424886 +0200 CEST m=+36.499415750,8967,4769.021277
2019-07-17 10:36:30.680033 +0200 CEST m=+36.754561855,6799,4783.316901
2019-07-17 10:36:30.938829 +0200 CEST m=+37.013355794,3860,4776.860140
2019-07-17 10:36:31.201044 +0200 CEST m=+37.275569676,2398,4760.340278
2019-07-17 10:36:31.457995 +0200 CEST m=+37.532519365,4255,4756.855172
2019-07-17 10:36:31.717264 +0200 CEST m=+37.791786792,2304,4740.054795
2019-07-17 10:36:31.971109 +0200 CEST m=+38.045631015,1468,4717.795918
2019-07-17 10:36:32.223626 +0200 CEST m=+38.298147066,2145,4700.412162
2019-07-17 10:36:32.482133 +0200 CEST m=+38.556652557,5525,4705.946309
2019-07-17 10:36:32.73285 +0200 CEST m=+38.807368165,4268,4703.026667
2019-07-17 10:36:32.992165 +0200 CEST m=+39.066682178,5214,4706.410596
2019-07-17 10:36:33.246692 +0200 CEST m=+39.321207330,914,4681.460526
2019-07-17 10:36:33.499449 +0200 CEST m=+39.573963232,182,4652.052288
2019-07-17 10:36:33.756738 +0200 CEST m=+39.831250941,101,4622.500000
2019-07-17 10:36:34.013413 +0200 CEST m=+40.087924826,118,4593.438710
2019-07-17 10:36:34.271054 +0200 CEST m=+40.345563835,2324,4578.891026
2019-07-17 10:36:34.521932 +0200 CEST m=+40.596441031,1940,4562.082803
2019-07-17 10:36:34.781901 +0200 CEST m=+40.856408369,1432,4542.272152
2019-07-17 10:36:35.036412 +0200 CEST m=+41.110918037,14627,4605.698113
2019-07-17 10:36:35.291475 +0200 CEST m=+41.365979930,11016,4645.762500
2019-07-17 10:36:35.544175 +0200 CEST m=+41.618678769,7224,4661.776398
2019-07-17 10:36:35.799971 +0200 CEST m=+41.874473367,2967,4651.314815
